0,-0.00191
0.00006,-0.00137
0.00024,-0.00191
0.00053,-0.00275
0.00095,-0.00137
0.00148,0.00076
0.00213,-0.00237
0.0029,-0.00244
0.00379,-0.00259
0.0048,-0.00298
0.00592,-0.00366
0.00716,-0.00137
0.00852,-0.00145
0.01,-0.00252
0.0116,-0.00099
0.01331,-0.00076
0.01515,-0.00122
0.0171,-0.00099
0.01917,-0.00015
0.02135,-0.00282
0.02366,-0.00191
0.02608,0.00023
0.02862,-0.00092
0.03127,-0.00099
0.03404,-0.0013
0.03693,-0.00092
0.03994,-0.00145
0.04307,-0.0016
0.04631,-0.00114
0.04966,-0.00038
0.05314,-0.00015
0.05673,-0.00053
0.06043,0.00008
0.06426,-0.0016
0.0682,-0.00206
0.07225,-0.00015
0.07642,-0.00092
0.0807,0.00038
0.0851,0.00137
0.08962,-0.00069
0.09425,0.00107
0.099,-0.00015
0.10386,-0.0013
0.10883,0.00076
0.11392,-0.00015
0.11912,-0.00046
0.12443,0.00114
0.12986,0.00015
0.13541,0.00114
0.14106,0.0016
0.14683,-0.00008
0.15271,0.00092
0.15871,0.00237
0.16481,0.00244
0.17103,0.00084
0.17736,0.00015
0.1838,0.00175
0.19035,0.00191
0.19701,0.0013
0.20379,0.00061
0.21067,0.0016
0.21766,0.00259
0.22477,0.00366
0.23198,0.00465
0.2393,0.00114
0.24674,0.00175
0.25428,0.00244
0.26193,0.00351
0.26968,0.00244
0.27755,0.00412
0.28552,0.00427
0.2936,0.0042
0.30178,0.00481
0.31008,0.0042
0.31848,0.00381
0.32698,0.00298
0.33559,0.00412
0.34431,0.00656
0.35313,0.00626
0.36205,0.00404
0.37108,0.00534
0.38021,0.00633
0.38945,0.00587
0.39879,0.00618
0.40823,0.00656
0.41777,0.00885
0.42742,0.00641
0.43717,0.0071
0.44702,0.00717
0.45697,0.00832
0.46702,0.00832
0.47717,0.00839
0.48742,0.00778
0.49776,0.00809
0.50821,0.00603
0.51876,0.00801
0.5294,0.00832
0.54014,0.00938
0.55098,0.009
0.56192,0.01007
0.57295,0.00847
0.58408,0.01007
0.5953,0.00801
0.60662,0.01083
0.61803,0.0106
0.62953,0.01152
0.64113,0.01022
0.65283,0.01152
0.66461,0.01068
0.67649,0.01274
0.68846,0.01091
0.70052,0.01381
0.71267,0.01389
0.72491,0.0132
0.73725,0.01244
0.74967,0.01511
0.76218,0.01343
0.77477,0.01289
0.78746,0.01297
0.80023,0.01556
0.81309,0.01389
0.82604,0.01541
0.83907,0.01633
0.85219,0.0145
0.86539,0.01465
0.87868,0.01534
0.89205,0.0174
0.9055,0.01717
0.91904,0.01633
0.93266,0.01717
0.94636,0.01846
0.96014,0.01602
0.974,0.01747
0.98794,0.01762
1.00196,0.01907
1.01606,0.01923
1.03024,0.01976
1.0445,0.01938
1.05883,0.01816
1.07324,0.01999
1.08773,0.02121
1.10229,0.0219
1.11693,0.02098
1.13164,0.02266
1.14642,0.02243
1.16128,0.02457
1.17621,0.0219
1.19121,0.02335
1.20629,0.02419
1.22143,0.0235
1.23664,0.02357
1.25193,0.02457
1.26728,0.02472
1.2827,0.02541
1.29819,0.02541
1.31375,0.02625
1.32937,0.02548
1.34506,0.02701
1.36082,0.02777
1.37664,0.02716
1.39252,0.02815
1.40847,0.02792
1.42448,0.02747
1.44055,0.02899
1.45668,0.0293
1.47288,0.03059
1.48913,0.0296
1.50544,0.02884
1.52182,0.03288
1.53825,0.03075
1.55474,0.03197
1.57129,0.03159
1.58789,0.03342
1.60455,0.03387
1.62126,0.03418
1.63803,0.03418
1.65485,0.03311
1.67173,0.03517
1.68865,0.03685
1.70563,0.03685
1.72266,0.03708
1.73974,0.03662
1.75687,0.03654
1.77405,0.03746
1.79128,0.03876
1.80856,0.03883
1.82588,0.03952
1.84325,0.03899
1.86066,0.04135
1.87812,0.04082
1.89563,0.04097
1.91317,0.04105
1.93076,0.04288
1.9484,0.04295
1.96607,0.04097
1.98379,0.04555
2.00154,0.04303
2.01934,0.0444
2.03717,0.04578
2.05504,0.04417
2.07295,0.04478
2.09089,0.04562
2.10888,0.04524
2.12689,0.04578
2.14494,0.04692
2.16303,0.04654
2.18114,0.04868
2.19929,0.04662
2.21748,0.04654
2.23569,0.0499
2.25393,0.05043
2.2722,0.05035
2.2905,0.0531
2.30883,0.05119
2.32719,0.05226
2.34557,0.05264
2.36398,0.05257
2.38241,0.05386
2.40087,0.0528
2.41935,0.05524
2.43786,0.05379
2.45638,0.05745
2.47493,0.05554
2.4935,0.05562
2.51209,0.05714
2.5307,0.05585
2.54932,0.05829
2.56797,0.05844
2.58663,0.05859
2.60531,0.05966
2.624,0.05997
2.64271,0.05936
2.66143,0.06081
2.68017,0.06042
2.69891,0.06187
2.71768,0.06271
2.73645,0.06271
2.75523,0.06302
2.77402,0.06409
2.79282,0.06348
2.81163,0.06424
2.83044,0.065
2.84927,0.06584
2.8681,0.06706
2.88693,0.06554
2.90577,0.06889
2.92461,0.06729
2.94345,0.06783
2.9623,0.07034
2.98115,0.06836
3,0.07072
3.01885,0.07065
3.0377,0.07027
3.05655,0.07111
3.07539,0.07156
3.09423,0.07469
3.11307,0.07286
3.1319,0.07355
3.15073,0.0737
3.16956,0.07431
3.18837,0.07607
3.20718,0.07553
3.22598,0.07507
3.24477,0.07675
3.26355,0.07759
3.28232,0.0782
3.30109,0.07744
3.31983,0.07828
3.33857,0.0811
3.35729,0.07927
3.376,0.08125
3.39469,0.0808
3.41337,0.08194
3.43203,0.08102
3.45068,0.08308
3.4693,0.08377
3.48791,0.08408
3.5065,0.08522
3.52507,0.08598
3.54362,0.08675
3.56214,0.08522
3.58065,0.08629
3.59913,0.08759
3.61759,0.08766
3.63602,0.08987
3.65443,0.08888
3.67281,0.08957
3.69117,0.0914
3.7095,0.0898
3.7278,0.0914
3.74607,0.09209
3.76431,0.0898
3.78252,0.09308
3.80071,0.09308
3.81886,0.09407
3.83697,0.09491
3.85506,0.09415
3.87311,0.09651
3.89112,0.09605
3.90911,0.09705
3.92705,0.09659
3.94496,0.09834
3.96283,0.0988
3.98066,0.0985
3.99846,0.09903
4.01621,0.09789
4.03393,0.10048
4.0516,0.10094
4.06924,0.10124
4.08683,0.10193
4.10437,0.10368
4.12188,0.10269
4.13934,0.10315
4.15675,0.10529
4.17412,0.10445
4.19144,0.10559
4.20872,0.10521
4.22595,0.10796
4.24313,0.10582
4.26026,0.10498
4.27734,0.10666
4.29437,0.11009
4.31135,0.10818
4.32827,0.10918
4.34515,0.11101
4.36197,0.11063
4.37874,0.11002
4.39545,0.11124
4.41211,0.11185
4.42871,0.11314
4.44526,0.11261
4.46175,0.11368
4.47818,0.11414
4.49456,0.11482
4.51087,0.1152
4.52712,0.11551
4.54332,0.11673
4.55945,0.11757
4.57552,0.11658
4.59153,0.11833
4.60748,0.1178
4.62336,0.11734
4.63918,0.11925
4.65494,0.11917
4.67063,0.11871
4.68625,0.11971
4.70181,0.12085
4.7173,0.12154
4.73272,0.121
4.74807,0.12115
4.76336,0.12299
4.77857,0.12222
4.79371,0.12253
4.80879,0.12268
4.82379,0.12444
4.83872,0.12428
4.85358,0.12566
4.86836,0.12688
4.88307,0.12573
4.89771,0.12764
4.91227,0.12894
4.92676,0.12779
4.94117,0.12749
4.9555,0.12917
4.96976,0.12886
4.98394,0.13031
4.99804,0.13039
5.01206,0.13176
5.026,0.13138
5.03986,0.13176
5.05364,0.13229
5.06734,0.13145
5.08096,0.13275
5.0945,0.13222
5.10795,0.13351
5.12132,0.13275
5.13461,0.13351
5.14781,0.13794
5.16093,0.13512
5.17396,0.13496
5.18691,0.13626
5.19977,0.13756
5.21254,0.13512
5.22523,0.1371
5.23782,0.13771
5.25033,0.13695
5.26275,0.13832
5.27509,0.13908
5.28733,0.1387
5.29948,0.13809
5.31154,0.13832
5.32351,0.13931
5.33539,0.14038
5.34717,0.14015
5.35887,0.14267
5.37047,0.14267
5.38197,0.14381
5.39338,0.1429
5.4047,0.14336
5.41592,0.14297
5.42705,0.14343
5.43808,0.1445
5.44902,0.14412
5.45986,0.14648
5.4706,0.14275
5.48124,0.14633
5.49179,0.14542
5.50224,0.14511
5.51258,0.1458
5.52283,0.14603
5.53298,0.14526
5.54303,0.14572
5.55298,0.14832
5.56283,0.14664
5.57258,0.14923
5.58223,0.14824
5.59177,0.14893
5.60121,0.14999
5.61055,0.14946
5.61979,0.1503
5.62892,0.14893
5.63795,0.15121
5.64687,0.15083
5.65569,0.15228
5.66441,0.15236
5.67302,0.15175
5.68152,0.15282
5.68992,0.15205
5.69822,0.15198
5.7064,0.15259
5.71448,0.15312
5.72245,0.15335
5.73032,0.15282
5.73807,0.15335
5.74572,0.15259
5.75326,0.15335
5.7607,0.1535
5.76802,0.1548
5.77523,0.15533
5.78234,0.15465
5.78933,0.15556
5.79621,0.15617
5.80299,0.15335
5.80965,0.15678
5.8162,0.15526
5.82264,0.15541
5.82897,0.15617
5.83519,0.1564
5.84129,0.15495
5.84729,0.15709
5.85317,0.15831
5.85894,0.15625
5.86459,0.15793
5.87014,0.1577
5.87557,0.159
5.88088,0.15854
5.88608,0.15747
5.89117,0.15785
5.89614,0.15755
5.901,0.15984
5.90575,0.16022
5.91038,0.15984
5.9149,0.15793
5.9193,0.16075
5.92358,0.15892
5.92775,0.15945
5.9318,0.16335
5.93574,0.1606
5.93957,0.15976
5.94327,0.16136
5.94686,0.16006
5.95034,0.16006
5.95369,0.1609
5.95693,0.16144
5.96006,0.16075
5.96307,0.16159
5.96596,0.16266
5.96873,0.16098
5.97138,0.16312
5.97392,0.16083
5.97634,0.16151
5.97865,0.16159
5.98083,0.16327
5.9829,0.16228
5.98485,0.16068
5.98669,0.16029
5.9884,0.16151
5.99,0.16228
5.99148,0.16098
5.99284,0.16266
5.99408,0.1622
5.9952,0.16357
5.99621,0.16312
5.9971,0.16235
5.99787,0.16327
5.99852,0.16151
5.99905,0.16388
5.99947,0.16151
5.99976,0.16373
5.99994,0.16228
6,0.1622
5.99994,0.16304
5.99976,0.16182
5.99947,0.16251
5.99905,0.16525
5.99852,0.16335
5.99787,0.16258
5.9971,0.16342
5.99621,0.1622
5.9952,0.16235
5.99408,0.1622
5.99284,0.16312
5.99148,0.1635
5.99,0.1635
5.9884,0.1619
5.98669,0.16174
5.98485,0.16159
5.9829,0.16418
5.98083,0.16335
5.97865,0.16403
5.97634,0.16319
5.97392,0.1635
5.97138,0.16281
5.96873,0.16319
5.96596,0.16243
5.96307,0.16296
5.96006,0.16281
5.95693,0.1619
5.95369,0.16174
5.95034,0.16357
5.94686,0.16144
5.94327,0.16434
5.93957,0.1619
5.93574,0.16235
5.9318,0.16197
5.92775,0.16365
5.92358,0.16151
5.9193,0.16273
5.9149,0.16319
5.91038,0.16251
5.90575,0.16212
5.901,0.16151
5.89614,0.16205
5.89117,0.16098
5.88608,0.16129
5.88088,0.16167
5.87557,0.1622
5.87014,0.16151
5.86459,0.16136
5.85894,0.1622
5.85317,0.16167
5.84729,0.16113
5.84129,0.16022
5.83519,0.16281
5.82897,0.16212
5.82264,0.16037
5.8162,0.16136
5.80965,0.1609
5.80299,0.15976
5.79621,0.15961
5.78933,0.15869
5.78234,0.15968
5.77523,0.16144
5.76802,0.159
5.7607,0.16014
5.75326,0.15915
5.74572,0.15953
5.73807,0.16052
5.73032,0.15907
5.72245,0.15976
5.71448,0.1593
5.7064,0.16006
5.69822,0.15953
5.68992,0.15656
5.68152,0.16006
5.67302,0.15694
5.66441,0.15732
5.65569,0.15831
5.64687,0.1577
5.63795,0.15701
5.62892,0.15663
5.61979,0.15671
5.61055,0.15656
5.60121,0.15556
5.59177,0.15503
5.58223,0.15656
5.57258,0.15732
5.56283,0.1561
5.55298,0.15541
5.54303,0.15434
5.53298,0.15587
5.52283,0.15518
5.51258,0.15465
5.50224,0.15549
5.49179,0.15404
5.48124,0.15427
5.4706,0.15541
5.45986,0.15366
5.44902,0.15434
5.43808,0.15297
5.42705,0.15335
5.41592,0.15221
5.4047,0.1545
5.39338,0.15411
5.38197,0.15251
5.37047,0.15358
5.35887,0.15266
5.34717,0.14984
5.33539,0.15282
5.32351,0.15221
5.31154,0.15099
5.29948,0.15083
5.28733,0.14969
5.27509,0.15282
5.26275,0.14938
5.25033,0.14938
5.23782,0.14931
5.22523,0.15099
5.21254,0.14915
5.19977,0.14832
5.18691,0.14824
5.17396,0.14824
5.16093,0.14832
5.14781,0.14816
5.13461,0.14755
5.12132,0.14656
5.10795,0.14656
5.0945,0.14618
5.08096,0.14778
5.06734,0.14694
5.05364,0.14603
5.03986,0.14427
5.026,0.14702
5.01206,0.14641
4.99804,0.14328
4.98394,0.14565
4.96976,0.14381
4.9555,0.14496
4.94117,0.14404
4.92676,0.14496
4.91227,0.14252
4.89771,0.14343
4.88307,0.1432
4.86836,0.1413
4.85358,0.14191
4.83872,0.13985
4.82379,0.14107
4.80879,0.14084
4.79371,0.1403
4.77857,0.14122
4.76336,0.1416
4.74807,0.14008
4.73272,0.13992
4.7173,0.13992
4.70181,0.13931
4.68625,0.13954
4.67063,0.13924
4.65494,0.13687
4.63918,0.13809
4.62336,0.13603
4.60748,0.13535
4.59153,0.13664
4.57552,0.13634
4.55945,0.13687
4.54332,0.13451
4.52712,0.13435
4.51087,0.13512
4.49456,0.13412
4.47818,0.13321
4.46175,0.13229
4.44526,0.13191
4.42871,0.13062
4.41211,0.13489
4.39545,0.13222
4.37874,0.13298
4.36197,0.13298
4.34515,0.13077
4.32827,0.13092
4.31135,0.12917
4.29437,0.12985
4.27734,0.12833
4.26026,0.12833
4.24313,0.12917
4.22595,0.12917
4.20872,0.1281
4.19144,0.12817
4.17412,0.12779
4.15675,0.12566
4.13934,0.12718
4.12188,0.12589
4.10437,0.1252
4.08683,0.12436
4.06924,0.12459
4.0516,0.12512
4.03393,0.12276
4.01621,0.1239
3.99846,0.12291
3.98066,0.12321
3.96283,0.12199
3.94496,0.11971
3.92705,0.121
3.90911,0.12184
3.89112,0.12108
3.87311,0.11978
3.85506,0.12077
3.83697,0.11742
3.81886,0.1194
3.80071,0.11879
3.78252,0.11787
3.76431,0.11864
3.74607,0.11673
3.7278,0.11612
3.7095,0.11734
3.69117,0.11513
3.67281,0.11536
3.65443,0.11482
3.63602,0.11292
3.61759,0.11391
3.59913,0.1133
3.58065,0.11215
3.56214,0.11284
3.54362,0.11169
3.52507,0.11261
3.5065,0.11154
3.48791,0.10925
3.4693,0.10765
3.45068,0.10918
3.43203,0.11116
3.41337,0.1088
3.39469,0.10696
3.376,0.10643
3.35729,0.10635
3.33857,0.10826
3.31983,0.10765
3.30109,0.10559
3.28232,0.1046
3.26355,0.10422
3.24477,0.10445
3.22598,0.10307
3.20718,0.10414
3.18837,0.10277
3.16956,0.10239
3.15073,0.10124
3.1319,0.10216
3.11307,0.10185
3.09423,0.09964
3.07539,0.10017
3.05655,0.10101
3.0377,0.09941
3.01885,0.09979
3,0.09842
2.98115,0.09659
2.9623,0.09628
2.94345,0.09613
2.92461,0.09666
2.90577,0.09857
2.88693,0.09583
2.8681,0.0943
2.84927,0.09514
2.83044,0.0927
2.81163,0.09438
2.79282,0.09361
2.77402,0.09109
2.75523,0.09209
2.73645,0.0901
2.71768,0.08987
2.69891,0.08888
2.68017,0.08957
2.66143,0.08995
2.64271,0.08911
2.624,0.08789
2.60531,0.08751
2.58663,0.08499
2.56797,0.08781
2.54932,0.08614
2.5307,0.08591
2.51209,0.0853
2.4935,0.08415
2.47493,0.08537
2.45638,0.08255
2.43786,0.08171
2.41935,0.08354
2.40087,0.0811
2.38241,0.08011
2.36398,0.08186
2.34557,0.08011
2.32719,0.08018
2.30883,0.07889
2.2905,0.07751
2.2722,0.07828
2.25393,0.07797
2.23569,0.07736
2.21748,0.07637
2.19929,0.07828
2.18114,0.07561
2.16303,0.0753
2.14494,0.07233
2.12689,0.07446
2.10888,0.07385
2.09089,0.0724
2.07295,0.07339
2.05504,0.07317
2.03717,0.07172
2.01934,0.07149
2.00154,0.07034
1.98379,0.06935
1.96607,0.07095
1.9484,0.07111
1.93076,0.06882
1.91317,0.06821
1.89563,0.06683
1.87812,0.06638
1.86066,0.06691
1.84325,0.06508
1.82588,0.0663
1.80856,0.06477
1.79128,0.06508
1.77405,0.06416
1.75687,0.06546
1.73974,0.06126
1.72266,0.06104
1.70563,0.06073
1.68865,0.06126
1.67173,0.06226
1.65485,0.06088
1.63803,0.05936
1.62126,0.05905
1.60455,0.05859
1.58789,0.05821
1.57129,0.05844
1.55474,0.05661
1.53825,0.05661
1.52182,0.056
1.50544,0.05692
1.48913,0.05516
1.47288,0.05402
1.45668,0.05379
1.44055,0.0531
1.42448,0.05409
1.40847,0.05348
1.39252,0.05348
1.37664,0.05089
1.36082,0.05234
1.34506,0.05013
1.32937,0.05157
1.31375,0.04845
1.29819,0.04921
1.2827,0.04898
1.26728,0.04929
1.25193,0.04593
1.23664,0.04791
1.22143,0.04662
1.20629,0.04662
1.19121,0.0457
1.17621,0.04547
1.16128,0.04639
1.14642,0.04372
1.13164,0.04532
1.11693,0.04471
1.10229,0.04295
1.08773,0.04402
1.07324,0.04257
1.05883,0.04204
1.0445,0.04036
1.03024,0.04074
1.01606,0.03975
1.00196,0.03998
0.98794,0.04097
0.974,0.04074
0.96014,0.03784
0.94636,0.03792
0.93266,0.037
0.91904,0.03708
0.9055,0.03761
0.89205,0.03799
0.87868,0.03586
0.86539,0.03448
0.85219,0.03456
0.83907,0.03532
0.82604,0.03349
0.81309,0.03426
0.80023,0.0341
0.78746,0.03288
0.77477,0.03403
0.76218,0.03365
0.74967,0.03212
0.73725,0.03197
0.72491,0.03105
0.71267,0.03242
0.70052,0.03067
0.68846,0.02991
0.67649,0.02945
0.66461,0.02975
0.65283,0.02815
0.64113,0.02869
0.62953,0.02831
0.61803,0.02869
0.60662,0.02808
0.5953,0.02625
0.58408,0.02769
0.57295,0.0267
0.56192,0.02724
0.55098,0.02403
0.54014,0.02563
0.5294,0.0264
0.51876,0.02464
0.50821,0.02266
0.49776,0.02457
0.48742,0.02342
0.47717,0.02243
0.46702,0.02296
0.45697,0.02213
0.44702,0.02327
0.43717,0.02266
0.42742,0.02106
0.41777,0.02182
0.40823,0.01968
0.39879,0.02045
0.38945,0.02228
0.38021,0.01968
0.37108,0.01961
0.36205,0.01839
0.35313,0.01892
0.34431,0.01839
0.33559,0.0174
0.32698,0.01839
0.31848,0.01877
0.31008,0.01732
0.30178,0.0174
0.2936,0.01656
0.28552,0.01801
0.27755,0.01793
0.26968,0.01541
0.26193,0.01549
0.25428,0.01389
0.24674,0.01701
0.2393,0.01556
0.23198,0.01495
0.22477,0.01434
0.21766,0.01396
0.21067,0.01602
0.20379,0.01411
0.19701,0.0148
0.19035,0.01282
0.1838,0.01198
0.17736,0.01198
0.17103,0.01289
0.16481,0.01297
0.15871,0.01488
0.15271,0.0135
0.14683,0.01068
0.14106,0.01167
0.13541,0.01236
0.12986,0.01228
0.12443,0.0119
0.11912,0.01152
0.11392,0.0103
0.10883,0.00969
0.10386,0.01068
0.099,0.01122
0.09425,0.01076
0.08962,0.01114
0.0851,0.00786
0.0807,0.01068
0.07642,0.00961
0.07225,0.00885
0.0682,0.00931
0.06426,0.0087
0.06043,0.00992
0.05673,0.0087
0.05314,0.00969
0.04966,0.00984
0.04631,0.00786
0.04307,0.00908
0.03994,0.00908
0.03693,0.00717
0.03404,0.00641
0.03127,0.00816
0.02862,0.00778
0.02608,0.00671
0.02366,0.00771
0.02135,0.00717
0.01917,0.00648
0.0171,0.00603
0.01515,0.00839
0.01331,0.00694
0.0116,0.00702
0.01,0.00725
0.00852,0.00603
0.00716,0.00648
0.00592,0.00641
0.0048,0.00809
0.00379,0.00687
0.0029,0.00664
0.00213,0.00641
0.00148,0.00587
0.00095,0.00565
0.00053,0.0061
